source,source_id,original_key,building_name,normalized_name,address,district,grade,year_built,building_key,matches_json,midland_id,centanet_id,midland_original_key,centanet_original_key
leasinghub,1148,1148,Harcourt House,harcourt house,39 Gloucester Road,Wanchai District,A,1985.0,LH_1148,"{""midland"": {""id"": ""B000007612"", ""original_key"": ""B000007612"", ""score"": 90.0, ""building_name"": ""Harcourt House"", ""address"": ""39 Gloucester Road"", ""original_record"": {""Building Name"": ""Harcourt House"", ""Address"": ""39 Gloucester Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000007612/Harcourt-House""}}, ""centanet"": {""id"": ""17fbcfc6-b338-441d-8456-2a833e345f24"", ""original_key"": ""17fbcfc6-b338-441d-8456-2a833e345f24"", ""score"": 90.0, ""building_name"": ""Harcourt House"", ""address"": ""39 Gloucester Road"", ""original_record"": {""queriedDistrict"": ""Wan Chai"", ""queriedCode"": ""WS006"", ""propertyID"": ""17fbcfc6-b338-441d-8456-2a833e345f24"", ""buildingNameEn"": ""Harcourt House"", ""address"": ""39 Gloucester Road"", ""developers"": ""SYLVAN HOLDINGS Company Limited"", ""opDateDisplayName"": ""1987 Year"", ""floorDisplayName"": ""28 Floor(s)"", ""districtNameEn"": ""Wan Chai"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 1, ""rentCount"": 4, ""transCount"": 7}}}",B000007612,17fbcfc6-b338-441d-8456-2a833e345f24,B000007612,17fbcfc6-b338-441d-8456-2a833e345f24
leasinghub,1997,1997,Harilela House,harilela house,79 Wyndham Street,Central and Western District,C,1966.0,LH_1997,{},,,,
leasinghub,6635,6635,Hart Avenue Plaza,hart avenue plaza,5-9A Hart Avenue,Yau Tsim Mong District,B,1990.0,LH_6635,{},,,,
leasinghub,6638,6638,Hart House,hart house,12-14 Hart Avenue,Yau Tsim Mong District,C,1977.0,LH_6638,{},,,,
leasinghub,2580,2580,Harvard Commercial Building,harvard commercial building,105-111 Thomson Road,Wanchai District,B,1976.0,LH_2580,{},,,,
leasinghub,2559,2559,Harvest Building,harvest building,29-35 Wing Kut Street,Central and Western District,C,1976.0,LH_2559,{},,,,
leasinghub,11220,11220,Haven Commercial Building,haven commercial building,6-8 Tsing Fung Street,Wanchai District,C,1983.0,LH_11220,"{""midland"": {""id"": ""B000007015"", ""original_key"": ""B000007015"", ""score"": 90.0, ""building_name"": ""Haven Commercial Building"", ""address"": ""6-8 Tsing Fung Street"", ""original_record"": {""Building Name"": ""Haven Commercial Building"", ""Address"": ""6-8 Tsing Fung Street"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000007015/Haven-Commercial-Building""}}}",B000007015,,B000007015,
leasinghub,6007,6007,HDH Centre,hdh center,1 Irving Street,Wanchai District,B+,2021.0,LH_6007,{},,,,
leasinghub,17496,17496,Health Aura,health aura,9-11 Keswick Street,Wanchai District,B+,2022.0,LH_17496,{},,,,
leasinghub,4934,4934,Hecny Centre,hecny center,111 Wai Yip Street,Kwun Tong District,,1980.0,LH_4934,{},,,,
leasinghub,3205,3205,Hecny Tower,hecny tower,9 Chatham Road South,Yau Tsim Mong District,B,1973.0,LH_3205,{},,,,
leasinghub,2521,2521,Heep Kee Commercial Building,heep kee commercial building,205-211 Wing Lok Street,Central and Western District,C,1977.0,LH_2521,{},,,,
leasinghub,1504,1504,Henan Building,henan building,90 Jaffe Road,Wanchai District,B,1985.0,LH_1504,{},,,,
leasinghub,1684,1684,Henan Electric Development Building,henan electric development building,387-389 King's Road,Eastern District,C,1996.0,LH_1684,"{""midland"": {""id"": ""B000019772"", ""original_key"": ""B000019772"", ""score"": 87.6, ""building_name"": ""Henan Electric Development Building"", ""address"": ""389 King's Road"", ""original_record"": {""Building Name"": ""Henan Electric Development Building"", ""Address"": ""389 King's Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000019772/Henan-Electric-Development-Building""}}}",B000019772,,B000019772,
leasinghub,1023,1023,Henfa Commercial Building,henfa commercial building,348-350 Lockhart Road,Wanchai District,C,1981.0,LH_1023,"{""midland"": {""id"": ""B000007356"", ""original_key"": ""B000007356"", ""score"": 88.6, ""building_name"": ""Henfa Commercial Building"", ""address"": ""No. 348-350 Lockhart Road"", ""original_record"": {""Building Name"": ""Henfa Commercial Building"", ""Address"": ""No. 348-350 Lockhart Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000007356/Henfa-Commercial-Building""}}}",B000007356,,B000007356,
leasinghub,360,360,Heng Shan Centre,heng shan center,145 Queen's Road East,Wanchai District,B,1992.0,LH_360,"{""midland"": {""id"": ""B000019781"", ""original_key"": ""B000019781"", ""score"": 87.2, ""building_name"": ""Heng Shan Centre"", ""address"": ""No. 141-145 Queen's Road East"", ""original_record"": {""Building Name"": ""Heng Shan Centre"", ""Address"": ""No. 141-145 Queen's Road East"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000019781/Heng-Shan-Centre""}}}",B000019781,,B000019781,
leasinghub,165,165,Henley Building,henley building,5 Queen's Road Central,Central and Western District,A,1997.0,LH_165,"{""centanet"": {""id"": ""8fbb3757-9ef8-4e86-8f57-bac695d68238"", ""original_key"": ""8fbb3757-9ef8-4e86-8f57-bac695d68238"", ""score"": 90.0, ""building_name"": ""Henley Building"", ""address"": ""5 Queen's Road Central"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""8fbb3757-9ef8-4e86-8f57-bac695d68238"", ""buildingNameEn"": ""Henley Building"", ""address"": ""5 Queen's Road Central"", ""developers"": ""TUNG HING YIP INVESTMENT Company Limited"", ""opDateDisplayName"": ""1997 Year"", ""floorDisplayName"": ""36 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 2}}}",,8fbb3757-9ef8-4e86-8f57-bac695d68238,,8fbb3757-9ef8-4e86-8f57-bac695d68238
leasinghub,1421,1421,Hennessy Plaza,hennessy plaza,164-166 Hennessy Road,Wanchai District,C,1977.0,LH_1421,{},,,,
leasinghub,3220,3220,Hermes Commercial Centre,hermes commercial center,4 Hillwood Road,Yau Tsim Mong District,B,1990.0,LH_3220,"{""midland"": {""id"": ""B000019801"", ""original_key"": ""B000019801"", ""score"": 90.0, ""building_name"": ""Hermes Commercial Centre"", ""address"": ""4 Hillwood Road"", ""original_record"": {""Building Name"": ""Hermes Commercial Centre"", ""Address"": ""4 Hillwood Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000019801/Hermes-Commercial-Centre""}}}",B000019801,,B000019801,
leasinghub,6505,6505,Hermes House,hermes house,10 Middle Road,Yau Tsim Mong District,C,1981.0,LH_6505,{},,,,
leasinghub,103,103,Heung Lam Building,heung lam building,23 Connaught Road Central,Central and Western District,C,1964.0,LH_103,{},,,,
leasinghub,7343,7343,High Fashion Centre,high fashion center,1-11 Kwai Hei Street,Kwai Tsing District,B+,1976.0,LH_7343,{},,,,
leasinghub,13655,13655,Hillier Commercial Building,hillier commercial building,65-67 Bonham Strand,Central and Western District,C,1984.0,LH_13655,{},,,,
leasinghub,3609,3609,Hilltop Plaza,hilltop plaza,49-51 Hollywood Road,Central and Western District,C,1989.0,LH_3609,{},,,,
leasinghub,836,836,Hing Lee Building,hing lee building,72-74 Des Voeux Road West,Central and Western District,C,1975.0,LH_836,{},,,,
leasinghub,5150,5150,Hing Lee Commercial Building,hing lee commercial building,12-14 Shanghai Street,Yau Tsim Mong District,C,1979.0,LH_5150,{},,,,
leasinghub,2527,2527,Hing Loong Building,hing loong building,6A-8A Wing Lok Street,Central and Western District,C,1967.0,LH_2527,{},,,,
leasinghub,13664,13664,Hing Lung Commercial Building,hing lung commercial building,68-74 Bonham Strand,Central and Western District,B,1984.0,LH_13664,{},,,,
leasinghub,2525,2525,Hing Tai Commercial Building,hing tai commercial building,114 Wing Lok Street,Central and Western District,C,1968.0,LH_2525,{},,,,
leasinghub,5077,5077,Hing Wah Commercial Building,hing wah commercial building,450-454 Shanghai Street,Yau Tsim Mong District,C,1978.0,LH_5077,{},,,,
leasinghub,169,169,Hing Wai Building,hing wai building,36 Queen's Road Central,Central and Western District,B+,1998.0,LH_169,{},,,,
leasinghub,7120,7120,Hing Wan Commercial Building,hing wan commercial building,25-27 Parkes Street,Yau Tsim Mong District,C,1986.0,LH_7120,{},,,,
leasinghub,46,46,Hing Yip Commercial Centre,hing yip commercial center,272-284 Des Voeux Road Central,Central and Western District,B,1984.0,LH_46,{},,,,
leasinghub,15801,15801,Hip Kwan Commercial Building,hip kwan commercial building,38 Pitt Street,Yau Tsim Mong District,B,1994.0,LH_15801,{},,,,
leasinghub,35,35,Hip Shing Hong Centre,hip shing hong center,51-57 Des Voeux Road Central,Central and Western District,B+,1995.0,LH_35,"{""centanet"": {""id"": ""45b35c13-b7e8-4e03-a88f-4e1f10fda49d"", ""original_key"": ""45b35c13-b7e8-4e03-a88f-4e1f10fda49d"", ""score"": 90.0, ""building_name"": ""Hip Shing Hong Centre"", ""address"": ""51-57 Des Voeux Road Central"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""45b35c13-b7e8-4e03-a88f-4e1f10fda49d"", ""buildingNameEn"": ""Hip Shing Hong Centre"", ""address"": ""51-57 Des Voeux Road Central"", ""developers"": ""LAU SHUET KWAI"", ""opDateDisplayName"": ""1995 Year"", ""floorDisplayName"": ""27 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 3, ""transCount"": 1}}}",,45b35c13-b7e8-4e03-a88f-4e1f10fda49d,,45b35c13-b7e8-4e03-a88f-4e1f10fda49d
leasinghub,2951,2951,Hip Shing Hong Kowloon Centre,hip shing hong kowloon center,192-194 Nathan Road,Yau Tsim Mong District,B+,1982.0,LH_2951,{},,,,
leasinghub,1619,1619,HK Chinese Bank CWB Centre,hk chinese bank cwb center,42-44 Yee Wo Street,Wanchai District,B,1984.0,LH_1619,{},,,,
leasinghub,6784,6784,HKPC Building,hkpc building,78 Tat Chee Avenue,Kowloon City District,B+,2005.0,LH_6784,{},,,,
leasinghub,2704,2704,HKSC Tower,hksc tower,79-81 Austin Road,Yau Tsim Mong District,C,1967.0,LH_2704,{},,,,
leasinghub,4972,4972,Ho King Commercial Centre,ho king commercial center,2-16 Fa Yuen Street,Yau Tsim Mong District,C,1984.0,LH_4972,{},,,,
leasinghub,652,652,Ho Lee Commercial Building,ho lee commercial building,38-44 D'Aguilar Street,Central and Western District,C,1977.0,LH_652,{},,,,
leasinghub,6633,6633,Hody Commercial Building,hody commercial building,6 Hart Avenue,Yau Tsim Mong District,C,1982.0,LH_6633,{},,,,
leasinghub,112,112,Hoi Kiu Commercial Building,hoi kiu commercial building,158 Connaught Road Central,Central and Western District,B,1998.0,LH_112,{},,,,
leasinghub,1821,1821,Hoi Ying Building,hoi ying building,29 King's Road,Wanchai District,C,1982.0,LH_1821,{},,,,
leasinghub,3612,3612,Hollywood Centre,hollywood center,233 Hollywood Road,Central and Western District,B+,1983.0,LH_3612,{},,,,
leasinghub,400,400,Hollywood Centre,hollywood center,77-91 Queen's Road West,Central and Western District,C,1977.0,LH_400,{},,,,
leasinghub,4134,4134,Hollywood Commercial House,hollywood commercial house,3-5 Old Bailey Street,Central and Western District,B,1967.0,LH_4134,{},,,,
leasinghub,3004,3004,Hollywood Plaza,hollywood plaza,610 Nathan Road,Yau Tsim Mong District,B+,1984.0,LH_3004,"{""centanet"": {""id"": ""302c51c2-528d-429c-b3bb-d46f52e695d9"", ""original_key"": ""302c51c2-528d-429c-b3bb-d46f52e695d9"", ""score"": 90.0, ""building_name"": ""Hollywood Plaza"", ""address"": ""610 Nathan Road"", ""original_record"": {""queriedDistrict"": ""Mongkok"", ""queriedCode"": ""WS020"", ""propertyID"": ""302c51c2-528d-429c-b3bb-d46f52e695d9"", ""buildingNameEn"": ""Hollywood Plaza"", ""address"": ""610 Nathan Road"", ""developers"": ""Hang Lung Properties Limited"", ""opDateDisplayName"": ""1984 Year"", ""floorDisplayName"": ""24 Floor(s)"", ""districtNameEn"": ""Mongkok"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 20}}}",,302c51c2-528d-429c-b3bb-d46f52e695d9,,302c51c2-528d-429c-b3bb-d46f52e695d9
leasinghub,7965,7965,Hon Hing Commercial Building,hon hing commercial building,108-116 Temple Street,Yau Tsim Mong District,C,1985.0,LH_7965,{},,,,
leasinghub,3225,3225,Hon Kwok Jordan Centre,hon kwok jordan center,7 Hillwood Road,Yau Tsim Mong District,B,1997.0,LH_3225,{},,,,
leasinghub,1077,1077,Honest Building,honest building,9-11 Leighton Road,Wanchai District,B,1978.0,LH_1077,{},,,,
leasinghub,108,108,Hong Kong & Macau Building,hong kong macau building,156-157 Connaught Road Central,Central and Western District,C,1974.0,LH_108,{},,,,
leasinghub,2011,2011,Hong Kong Arts Centre,hong kong arts center,2 Harbour Road,Wanchai District,B+,1977.0,LH_2011,{},,,,
leasinghub,1966,1966,Hong Kong Diamond Exchange Building,hong kong diamond exchange building,8-10 Duddell Street,Central and Western District,B,1981.0,LH_1966,"{""centanet"": {""id"": ""0e12b315-8cf7-48dd-bb21-f032912b9dbf"", ""original_key"": ""0e12b315-8cf7-48dd-bb21-f032912b9dbf"", ""score"": 90.0, ""building_name"": ""Hong Kong Diamond Exchange Building"", ""address"": ""8-10 Duddell Street"", ""original_record"": {""queriedDistrict"": ""Central"", ""queriedCode"": ""WS004"", ""propertyID"": ""0e12b315-8cf7-48dd-bb21-f032912b9dbf"", ""buildingNameEn"": ""Hong Kong Diamond Exchange Building"", ""address"": ""8-10 Duddell Street"", ""developers"": NaN, ""opDateDisplayName"": ""1981 Year"", ""floorDisplayName"": ""25 Floor(s)"", ""districtNameEn"": ""Central"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 7, ""transCount"": 2}}}",,0e12b315-8cf7-48dd-bb21-f032912b9dbf,,0e12b315-8cf7-48dd-bb21-f032912b9dbf
leasinghub,2901,2901,Hong Kong Health Check Tower,hong kong health check tower,241-243 Nathan Road,Yau Tsim Mong District,B,1967.0,LH_2901,{},,,,
leasinghub,1245,1245,Hong Kong House,hong kong house,17-19 Wellington Street,Central and Western District,B,1972.0,LH_1245,{},,,,
leasinghub,179,179,Hong Kong Jewellery Building,hong kong jewellery building,178-180 Queen's Road Central,Central and Western District,B,1984.0,LH_179,{},,,,
leasinghub,2789,2789,Hong Kong Li-Ning Building,hong kong li ning building,218 Electric Road,Eastern District,A,2019.0,LH_2789,{},,,,
leasinghub,3431,3431,Hong Kong Pacific Centre,hong kong pacific center,28 Hankow Road,Yau Tsim Mong District,A,1991.0,LH_3431,"{""midland"": {""id"": ""B000020055"", ""original_key"": ""B000020055"", ""score"": 84.0, ""building_name"": ""Hk Pacific Centre"", ""address"": ""28 Hankow Road"", ""original_record"": {""Building Name"": ""Hk Pacific Centre"", ""Address"": ""28 Hankow Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000020055/Hk-Pacific-Centre""}}, ""centanet"": {""id"": ""c384a628-a81a-429d-ac94-5a3625710966"", ""original_key"": ""c384a628-a81a-429d-ac94-5a3625710966"", ""score"": 90.0, ""building_name"": ""Hong Kong Pacific Centre"", ""address"": ""28 Hankow Road"", ""original_record"": {""queriedDistrict"": ""Tsim Sha Tsui"", ""queriedCode"": ""WS023"", ""propertyID"": ""c384a628-a81a-429d-ac94-5a3625710966"", ""buildingNameEn"": ""Hong Kong Pacific Centre"", ""address"": ""28 Hankow Road"", ""developers"": ""SINO GROUP"", ""opDateDisplayName"": ""1991 Year"", ""floorDisplayName"": ""18 Floor(s)"", ""districtNameEn"": ""Tsim Sha Tsui"", ""zoneEn"": ""Kowloon"", ""sellCount"": 0, ""rentCount"": 0, ""transCount"": 5}}}",B000020055,c384a628-a81a-429d-ac94-5a3625710966,B000020055,c384a628-a81a-429d-ac94-5a3625710966
leasinghub,641,641,Hong Kong Plaza,hong kong plaza,188 Connaught Road West,Central and Western District,B+,1984.0,LH_641,"{""midland"": {""id"": ""B000020056"", ""original_key"": ""B000020056"", ""score"": 90.0, ""building_name"": ""Hong Kong Plaza"", ""address"": ""188 Connaught Road West"", ""original_record"": {""Building Name"": ""Hong Kong Plaza"", ""Address"": ""188 Connaught Road West"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000020056/Hong-Kong-Plaza""}}, ""centanet"": {""id"": ""fa36a9b3-0a54-4aab-961c-d42ebfbf03d7"", ""original_key"": ""fa36a9b3-0a54-4aab-961c-d42ebfbf03d7"", ""score"": 90.0, ""building_name"": ""Hong Kong Plaza"", ""address"": ""188 Connaught Road West"", ""original_record"": {""queriedDistrict"": ""Western District"", ""queriedCode"": ""WS001"", ""propertyID"": ""fa36a9b3-0a54-4aab-961c-d42ebfbf03d7"", ""buildingNameEn"": ""Hong Kong Plaza"", ""address"": ""188 Connaught Road West"", ""developers"": ""Sanfield Building Contractors"", ""opDateDisplayName"": ""1983 Year"", ""floorDisplayName"": ""43 Floor(s)"", ""districtNameEn"": ""Western District"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 24, ""rentCount"": 24, ""transCount"": 24}}}",B000020056,fa36a9b3-0a54-4aab-961c-d42ebfbf03d7,B000020056,fa36a9b3-0a54-4aab-961c-d42ebfbf03d7
leasinghub,16549,16549,Hong Kong Science Park Harbour View 1,hong kong science park harbour view 1,12 Science Park East Avenue,Sha Tin District,A,,LH_16549,{},,,,
leasinghub,16550,16550,Hong Kong Science Park Harbour View 2,hong kong science park harbour view 2,18 Science Park East Avenue,Sha Tin District,A,,LH_16550,{},,,,
leasinghub,11151,11151,Hong Kong Science Park Lakeside 1,hong kong science park lakeside 1,8 Science Park West Avenue,Sha Tin District,A,,LH_11151,{},,,,
leasinghub,11152,11152,Hong Kong Science Park Lakeside 2,hong kong science park lakeside 2,10 Science Park West Avenue,Sha Tin District,A,,LH_11152,{},,,,
leasinghub,3284,3284,Hong Kong Spinners Industrial Building Phase 6,hong kong spinners industrial building phase 6,481 Castle Peak Road,Sham Shui Po District,B,1980.0,LH_3284,"{""midland"": {""id"": ""B000007930"", ""original_key"": ""B000007930"", ""score"": 88.8, ""building_name"": ""Hong Kong Spinners Industrial Building, Phase Vi"", ""address"": ""481 Castle Peak Road"", ""original_record"": {""Building Name"": ""Hong Kong Spinners Industrial Building, Phase Vi"", ""Address"": ""481 Castle Peak Road"", ""Detail URL"": ""https://www.midlandici.com.hk/ics/property/building/details/B000007930/Hong-Kong-Spinners-Industrial-Building--Phase-Vi""}}, ""centanet"": {""id"": ""01feb70d-a7ad-4018-8c71-08c739b67857"", ""original_key"": ""01feb70d-a7ad-4018-8c71-08c739b67857"", ""score"": 84.0, ""building_name"": ""HK Spinners Industrial Building VI"", ""address"": ""481 Castle Peak Road"", ""original_record"": {""queriedDistrict"": ""Cheung Sha Wan"", ""queriedCode"": ""WS015"", ""propertyID"": ""01feb70d-a7ad-4018-8c71-08c739b67857"", ""buildingNameEn"": ""HK Spinners Industrial Building VI"", ""address"": ""481 Castle Peak Road"", ""developers"": ""Cheung Kong (Holdings) Limited"", ""opDateDisplayName"": ""1980 Year"", ""floorDisplayName"": ""10 Floor(s)"", ""districtNameEn"": ""Cheung Sha Wan"", ""zoneEn"": ""Kowloon"", ""sellCount"": 4, ""rentCount"": 10, ""transCount"": 2}}}",B000007930,01feb70d-a7ad-4018-8c71-08c739b67857,B000007930,01feb70d-a7ad-4018-8c71-08c739b67857
leasinghub,19,19,Hong Kong Trade Centre,hong kong trade center,161-167 Des Voeux Road Central,Central and Western District,B,1982.0,LH_19,"{""centanet"": {""id"": ""697936e7-9386-4c21-bbd3-3a48411a30b8"", ""original_key"": ""697936e7-9386-4c21-bbd3-3a48411a30b8"", ""score"": 83.4, ""building_name"": ""HK Trade Centre"", ""address"": ""161-167 Des Voeux Road Central"", ""original_record"": {""queriedDistrict"": ""Sheung Wan"", ""queriedCode"": ""WS003"", ""propertyID"": ""697936e7-9386-4c21-bbd3-3a48411a30b8"", ""buildingNameEn"": ""HK Trade Centre"", ""address"": ""161-167 Des Voeux Road Central"", ""developers"": NaN, ""opDateDisplayName"": ""1982 Year"", ""floorDisplayName"": ""25 Floor(s)"", ""districtNameEn"": ""Sheung Wan"", ""zoneEn"": ""Hong Kong"", ""sellCount"": 0, ""rentCount"": 11, ""transCount"": 2}}}",,697936e7-9386-4c21-bbd3-3a48411a30b8,,697936e7-9386-4c21-bbd3-3a48411a30b8
