Name,Address,Blocks,Units,Unit Rate,MoM,Trans Record,For Sale,For Rent,Estate Link,Region,District,Subdistrict,Code,Scraped Estate Name,Occupation Permit,Scraped Blocks,Scraped Units,School Net Info,Estate Detailed Address,Developer
188-192A Hai Tan Street,188-192A Hai Tan Street,1,30,--,--,--,--,--,https://hk.centanet.com/estate/en/188-192A-Hai-Tan-Street/2-EGESPPAHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
115-119 Kweilin Street,115-119 Kweilin Street,1,24,--,--,--,--,--,https://hk.centanet.com/estate/en/115-119-Kweilin-Street/2-EGESWPAHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
254 Apliu Street,254 Apliu Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/254-Apliu-Street/2-EGEWBPPJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Prince's Court,50 Cheung Sha Wan Road,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/Prince-s-Court/2-EGEWGPSXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Lon Kie Lau,2 Un Chau Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/Lon-Kie-Lau/2-EGEWPPYHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
186 Hai Tan Street,186 Hai Tan Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/186-Hai-Tan-Street/2-EGEWWPEYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
258 Lai Chi Kok Road,258 Lai Chi Kok Road,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/258-Lai-Chi-Kok-Road/2-EGEYBPKSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
118 Apliu Street,118 Apliu Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/118-Apliu-Street/2-EGEYBPPOPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
269 Yu Chau Street,269 Yu Chau Street,1,2,--,--,--,--,--,https://hk.centanet.com/estate/en/269-Yu-Chau-Street/2-EGEYBPWYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
17-19 Pei Ho Street,17-19 Pei Ho Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/17-19-Pei-Ho-Street/2-EGEYGPBRPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Fuk Kiu Building,145 Fuk Wa Street,1,26,--,--,--,--,--,https://hk.centanet.com/estate/en/Fuk-Kiu-Building/2-EGEYGPSEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
169B Yee Kuk Street,169B Yee Kuk Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/169B-Yee-Kuk-Street/2-EGGABPYYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
55 Berwick Street,55 Berwick Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/55-Berwick-Street/2-EGGAGPPHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
208 Hai Tan Street,208 Hai Tan Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/208-Hai-Tan-Street/2-EGGAPPARPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
130 Cheung Sha Wan Road,130 Cheung Sha Wan Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/130-Cheung-Sha-Wan-Road/2-EGGAPPESPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
146 Ki Lung Street,146 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/146-Ki-Lung-Street/2-EGGAWPASPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
357 Tai Nan Street,357 Tai Nan Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/357-Tai-Nan-Street/2-EGGAWPGHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
169 Ki Lung Street,169 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/169-Ki-Lung-Street/2-EGGBBPASPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
93B Fuk Wa Street,93B Fuk Wa Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/93B-Fuk-Wa-Street/2-EGGBBPSEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
139-141 Fuk Wa Street,139-141 Fuk Wa Street,1,15,--,--,--,--,--,https://hk.centanet.com/estate/en/139-141-Fuk-Wa-Street/2-EGGBGPSOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
193 Yee Kuk Street,193 Yee Kuk Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/193-Yee-Kuk-Street/2-EGGBGPYJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
362 Tai Nan Street,362 Tai Nan Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/362-Tai-Nan-Street/2-EGGBPPDXPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
147 Apliu Street,147 Apliu Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/147-Apliu-Street/2-EGGBPPPSPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Cheung Shing Building,1-5 Cheung Sha Wan Road,1,75,--,--,--,--,--,https://hk.centanet.com/estate/en/Cheung-Shing-Building/2-EGGBPPSAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
164 Tai Po Road,164 Tai Po Road,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/164-Tai-Po-Road/2-EGGBPPYXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
8 Fuk Wa Street,8 Fuk Wa Street,1,22,--,--,--,--,--,https://hk.centanet.com/estate/en/8-Fuk-Wa-Street/2-EGGDBPEXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
116 Apliu Street,116 Apliu Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/116-Apliu-Street/2-EGGDBPPXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
15 Pei Ho Street,15 Pei Ho Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/15-Pei-Ho-Street/2-EGGDGPBHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
303-305 Yu Chau Street,303-305 Yu Chau Street,1,24,--,--,--,--,--,https://hk.centanet.com/estate/en/303-305-Yu-Chau-Street/2-EGGDGPWSPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Dah Sing Building,140-142 Cheung Sha Wan Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Dah-Sing-Building/2-EGGDPPESPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
152 Tai Nan Street,152 Tai Nan Street,1,6,"$7,237/ ft²",--,1,--,--,https://hk.centanet.com/estate/en/152-Tai-Nan-Street/2-EGGDWPGSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
161 Ki Lung Street,161 Ki Lung Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/161-Ki-Lung-Street/2-EGGEBPAAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
104 Fuk Wing Street,104 Fuk Wing Street,1,40,--,--,--,--,--,https://hk.centanet.com/estate/en/104-Fuk-Wing-Street/2-EGGEBPEHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
2 Wong Chuk Street,2 Wong Chuk Street,1,11,--,--,--,--,--,https://hk.centanet.com/estate/en/2-Wong-Chuk-Street/2-EGGEGPYXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Wing Sang House,174-176A Ki Lung Street,1,32,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-Sang-House/2-EGGGPPKXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Sun Ho House,275 Sai Yeung Choi Street North,1,110,"$8,902/ ft²",2.08%,1,--,--,https://hk.centanet.com/estate/en/Sun-Ho-House/2-EGGGWPBJPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
284 Ki Lung Street,284 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/284-Ki-Lung-Street/2-EGGKBPAOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Shun Tai Building,4 Fuk Wa Street,1,71,--,--,--,1,--,https://hk.centanet.com/estate/en/Shun-Tai-Building/2-EGGKBPEXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
253 Tai Nan Street,253 Tai Nan Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/253-Tai-Nan-Street/2-EGGKGPGYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
41 Fuk Wing Street,41 Fuk Wing Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/41-Fuk-Wing-Street/2-EGGKPPAXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Yau Loy Building,9-19 Apliu Street,1,78,--,--,--,--,--,https://hk.centanet.com/estate/en/Yau-Loy-Building/2-EGGKPPPXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Lai Cheong House,219-221 Tai Nan Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/Lai-Cheong-House/2-EGGKWPGAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
238 Lai Chi Kok Road,238 Lai Chi Kok Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/238-Lai-Chi-Kok-Road/2-EGGPBPKSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
58 Yu Chau Street,58 Yu Chau Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/58-Yu-Chau-Street/2-EGGPGPWAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
138 Ki Lung Street,138 Ki Lung Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/138-Ki-Lung-Street/2-EGGPWPAAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
220 Apliu Street,220 Apliu Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/220-Apliu-Street/2-EGGSBPPRPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
50 Nam Cheong Street,50 Nam Cheong Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/50-Nam-Cheong-Street/2-EGGSPPBXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
120 Fuk Wa Street,120 Fuk Wa Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/120-Fuk-Wa-Street/2-EGGSPPEXPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Win Fat Mansion,1-7 Apliu Street,1,52,--,--,--,--,--,https://hk.centanet.com/estate/en/Win-Fat-Mansion/2-EGGSPPPYPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
211 Tai Nan Street,211 Tai Nan Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/211-Tai-Nan-Street/2-EGGSWPGXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
272-274 Yu Chau Street,272-274 Yu Chau Street,1,14,--,--,--,--,--,https://hk.centanet.com/estate/en/272-274-Yu-Chau-Street/2-EGGSWPWJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
269 Tai Nan Street,269 Tai Nan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/269-Tai-Nan-Street/2-EGGWGPGOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Maple Mansion,9-13A Maple Street,1,52,--,--,--,--,--,https://hk.centanet.com/estate/en/Maple-Mansion/2-EGGWGPKSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
29 Nam Cheong Street,29 Nam Cheong Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/29-Nam-Cheong-Street/2-EGGWPPBVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
178 Ki Lung Street,178 Ki Lung Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/178-Ki-Lung-Street/2-EGGWPPKAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Kau On Building,253 Cheung Sha Wan Road,1,34,--,--,--,--,--,https://hk.centanet.com/estate/en/Kau-On-Building/2-EGGWPPSJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
114 Fuk Wa Street,114 Fuk Wa Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/114-Fuk-Wa-Street/2-EGGWWPSSPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Wing Hon House,11-13 Cheung Sha Wan Road,1,20,--,--,--,--,--,https://hk.centanet.com/estate/en/Wing-Hon-House/2-EGGYPPSSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
158 Ki Lung Street,158 Ki Lung Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/158-Ki-Lung-Street/2-EGGYWPAXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
184 Hai Tan Street,184 Hai Tan Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/184-Hai-Tan-Street/2-EGGYWPEJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
270 Tai Nan Street,270 Tai Nan Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/270-Tai-Nan-Street/2-EGGYWPGVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Lee Luen Yick Building,390-394 Lai Chi Kok Road,1,30,--,--,--,--,--,https://hk.centanet.com/estate/en/Lee-Luen-Yick-Building/2-EGGYWPKEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
163 Ki Lung Street,163 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/163-Ki-Lung-Street/2-EGKABPAXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
126-128 Fuk Wa Street,126-128 Fuk Wa Street,1,25,--,--,--,--,--,https://hk.centanet.com/estate/en/126-128-Fuk-Wa-Street/2-EGKAPPEOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
139 Pei Ho Street,139 Pei Ho Street,1,11,--,--,--,--,--,https://hk.centanet.com/estate/en/139-Pei-Ho-Street/2-EGKAWPBRPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Shun King Building,116 Yee Kuk Street,1,44,--,--,--,--,--,https://hk.centanet.com/estate/en/Shun-King-Building/2-EGKAWPYYPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
23 Poplar Street,23 Poplar Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/23-Poplar-Street/2-EGKBGPBAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
174 Hai Tan Street,174 Hai Tan Street,1,6,--,--,--,--,--,https://hk.centanet.com/estate/en/174-Hai-Tan-Street/2-EGKBWPEVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
65 Berwick Street,65 Berwick Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/65-Berwick-Street/2-EGKDGPPEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Yu Chau House,108-112 Yu Chau Street,1,40,--,--,--,--,--,https://hk.centanet.com/estate/en/Yu-Chau-House/2-EGKDGPWSPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
368 Tai Nan Street,368 Tai Nan Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/368-Tai-Nan-Street/2-EGKDPPDOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Chi On Court,79 Un Chau Street,1,44,--,--,--,--,--,https://hk.centanet.com/estate/en/Chi-On-Court/2-EGKDPPYEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
31 Un Chau Street,31 Un Chau Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/31-Un-Chau-Street/2-EGKDWPDEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
266 Tai Nan Street,266 Tai Nan Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/266-Tai-Nan-Street/2-EGKDWPGEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
204 Hai Tan Street,204 Hai Tan Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/204-Hai-Tan-Street/2-EGKEPPAXPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Pao Fung Mansion,54 Nam Cheong Street,1,36,--,--,--,--,--,https://hk.centanet.com/estate/en/Pao-Fung-Mansion/2-EGKEPPBRPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Wang Kee Building,43 Un Chau Street,1,10,--,--,--,--,--,https://hk.centanet.com/estate/en/Wang-Kee-Building/2-EGKEPPYEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
171 Ki Lung Street,171 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/171-Ki-Lung-Street/2-EGKGBPAAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Ng Cheong House,116-118 Fuk Wing Street,1,24,--,--,--,--,--,https://hk.centanet.com/estate/en/Ng-Cheong-House/2-EGKGBPEEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Sheung Hee Building,44 Cheung Sha Wan Road,1,36,"$6,338/ ft²",5.77%,1,--,--,https://hk.centanet.com/estate/en/Sheung-Hee-Building/2-EGKGGPSAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Peace Court,47 Fuk Wing Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/Peace-Court/2-EGKGPPAJPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
386 Lai Chi Kok Road,386 Lai Chi Kok Road,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/386-Lai-Chi-Kok-Road/2-EGKGWPKRPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
248 Lai Chi Kok Road,248 Lai Chi Kok Road,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/248-Lai-Chi-Kok-Road/2-EGKKBPKRPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
238 Apliu Street,238 Apliu Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/238-Apliu-Street/2-EGKKBPPXPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
26A-26C Fuk Wa Street,26A-26C Fuk Wa Street,1,32,--,--,--,--,--,https://hk.centanet.com/estate/en/26A-26C-Fuk-Wa-Street/2-EGKKGPESPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
137 Fuk Wa Street,137 Fuk Wa Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/137-Fuk-Wa-Street/2-EGKKGPSHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
143 Apliu Street,143 Apliu Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/143-Apliu-Street/2-EGKKPPPEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
148 Ki Lung Street,148 Ki Lung Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/148-Ki-Lung-Street/2-EGKKWPAAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
211-215 Cheung Sha Wan Road,211-215 Cheung Sha Wan Road,1,30,--,--,--,--,--,https://hk.centanet.com/estate/en/211-215-Cheung-Sha-Wan-Road/2-EGKKWPPOPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
31 Wong Chuk Street,31 Wong Chuk Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/31-Wong-Chuk-Street/2-EGKPBPYAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
30 Shek Kip Mei Street,30 Shek Kip Mei Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/30-Shek-Kip-Mei-Street/2-EGKPGPGAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
258 Apliu Street,258 Apliu Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/258-Apliu-Street/2-EGKPGPPSPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
207 Tai Nan Street,207 Tai Nan Street,1,3,--,--,--,--,--,https://hk.centanet.com/estate/en/207-Tai-Nan-Street/2-EGKPWPGRPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Po (Pao) Hing House,240-244 Lai Chi Kok Road,1,40,--,--,--,--,--,https://hk.centanet.com/estate/en/Po-Pao-Hing-House/2-EGKSBPKAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
126-128 Fuk Wing Street/96-98 Yen Chow Street,126-128 Fuk Wing Street,1,34,--,--,--,--,--,https://hk.centanet.com/estate/en/126-128-Fuk-Wing-Street-96-98-Yen-Chow-Street/2-EGKSGPEYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
140 Ki Lung Street,140 Ki Lung Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/140-Ki-Lung-Street/2-EGKSWPAXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
374 Lai Chi Kok Road,374 Lai Chi Kok Road,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/374-Lai-Chi-Kok-Road/2-EGKSWPKXPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
168 Yee Kuk Street,168 Yee Kuk Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/168-Yee-Kuk-Street/2-EGKSWPYYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
179 Ki Lung Street,179 Ki Lung Street,1,9,--,--,--,--,--,https://hk.centanet.com/estate/en/179-Ki-Lung-Street/2-EGKWBPASPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
37 Un Chau Street,37 Un Chau Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/37-Un-Chau-Street/2-EGKWWPDVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
310 Ki Lung Street,310 Ki Lung Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/310-Ki-Lung-Street/2-EGKYBPAVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
10 Fuk Wa Street,10 Fuk Wa Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/10-Fuk-Wa-Street/2-EGKYBPEXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
265 Tai Nan Street,265 Tai Nan Street,1,8,--,--,--,--,--,https://hk.centanet.com/estate/en/265-Tai-Nan-Street/2-EGKYGPGHPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Hang Tat Building,80-82 Nam Cheong Street,1,38,--,--,--,--,--,https://hk.centanet.com/estate/en/Hang-Tat-Building/2-EGKYPPBAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
25 Nam Cheong Street,25 Nam Cheong Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/25-Nam-Cheong-Street/2-EGKYPPBEPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Kam Moon Lau,137-139 Kweilin Street,1,12,--,--,--,--,--,https://hk.centanet.com/estate/en/Kam-Moon-Lau/2-EGKYWPAVPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
154 Tai Nan Street,154 Tai Nan Street,1,4,--,--,--,--,--,https://hk.centanet.com/estate/en/154-Tai-Nan-Street/2-EGKYWPGAPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
110 Fuk Wa Street,110 Fuk Wa Street,1,7,--,--,--,--,--,https://hk.centanet.com/estate/en/110-Fuk-Wa-Street/2-EGKYWPSYPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
169A Yee Kuk Street,169A Yee Kuk Street,1,5,--,--,--,--,--,https://hk.centanet.com/estate/en/169A-Yee-Kuk-Street/2-EGPABPYJPG,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
Ming Kei Building,187-189 Ki Lung Street,1,16,--,--,--,--,--,https://hk.centanet.com/estate/en/Ming-Kei-Building/2-EGPAGPAXPD,Kowloon,Cheung Sha Wan | Sham Shui Po,Sham Shui Po,HMA171,,,,,,,
